STID,time,gauge_precipitation_matched,nlat,elon,Height,Reflectivity,Zdr,Kdp,Rhohv,PrecipRateZ
ADAX,2023-07-09 08:55:00,4.57,34.799982473181096,-96.6674046516263,1097.9401923055857,40.353624856968125,3.69921875,0.0199923515319824,0.9988888750473658,4.389064240779207
ADAX,2023-07-09 09:00:00,4.57,34.80005408809176,-96.66731073767149,1097.9401923055857,40.353624856968125,2.17578125,0.0086927943759494,0.9988888750473658,4.388754388483192
ADAX,2023-07-09 09:05:00,4.83,34.79971992865737,-96.66774939365796,1097.9401923055857,41.02237270802828,2.2088068181818183,0.0499193403455946,0.9983333186669784,4.778292553969952
ADAX,2023-07-09 09:10:00,4.83,34.79971990691635,-96.66774952690704,1097.9401923055857,40.35393685143848,1.7855113636363635,0.0494345559014214,0.9886363555084576,4.786415683242422
ADAX,2023-07-09 09:15:00,4.83,34.80000634481799,-96.6673733380914,1097.9401923055857,40.35390907225385,0.7230113636363636,0.0166450076633029,0.9880302954803812,4.786060179983971
ADAX,2023-07-09 09:20:00,4.83,34.79974380029425,-96.66771808012308,1097.9401923055857,33.3419820482897,1.2826704545454546,-0.0374745792812771,0.994242410768162,1.3732052647671988
ADAX,2023-07-09 09:25:00,0.5099999999999998,34.79973188621683,-96.66773375021543,1097.9401923055857,12.52066868250505,1.088068181818182,-0.0915056334601508,0.9627272574739024,0.0631858224587306
ADAX,2023-07-09 09:30:00,0.2599999999999998,34.79974375681222,-96.66771818672235,1097.9401923055857,9.908436161095052,1.3948863636363635,-0.1151038275824652,0.9683333127336068,0.0408501028256757
ADAX,2023-07-09 09:35:00,0.2599999999999998,34.799672228865624,-96.66781204737754,1097.9401923055857,9.908436161095052,1.8125,-0.1336170302497016,0.9661666460335254,0.0429825167467197
ADAX,2023-07-09 09:40:00,0.2599999999999998,34.799839265100786,-96.66759282598356,1097.9401923055857,9.908436161095052,1.975,-0.1390296088324653,0.9698333092033864,0.0417391795528316
ADAX,2023-07-09 09:45:00,0.2599999999999998,34.79977956426755,-96.66767106984604,1097.9401923055857,9.46005194573923,2.3765625,-0.1351754930284288,0.9716666437685488,0.0334971526786557
ADAX,2023-07-09 09:50:00,0.2599999999999998,34.799851200919235,-96.66757702264212,1097.9401923055857,10.419032330516089,2.661458333333333,-0.123333560095893,0.9698147914475864,0.0327869288217432
ADAX,2023-07-09 09:55:00,0.2599999999999998,34.7997120004331,-96.66775985815276,1097.9401923055857,10.419032330516089,3.033203125,-0.1261710590786404,0.959583313204348,0.0343793803636372
ADAX,2023-07-09 10:00:00,0.2599999999999998,34.79975571437168,-96.66770238338091,1097.9401923055857,10.419032330516089,3.220982142857143,-0.106726328531901,0.9464285554630416,0.0373923245558597
ADAX,2023-07-09 10:05:00,0.0,34.79985113569618,-96.66757710259158,1097.9401923055857,10.419032330516089,2.568359375,-0.1003042856852213,0.9412499824538828,0.0341274633013247
ADAX,2023-07-09 10:10:00,0.0,34.79966029304718,-96.66782785071898,1097.9401923055857,8.80849484338081,2.802734375,-0.0374237696329752,0.911666645668447,0.0257322378862018
ADAX,2023-07-09 10:15:00,0.0,34.79970803632096,-96.66776509040014,1097.9401923055857,16.04555873818123,2.681640625,-0.0360044373406304,0.9143055320406952,0.0482496963883455
ADAX,2023-07-09 10:20:00,0.0,34.79969605702048,-96.66778081379212,1097.9401923055857,19.90139077831308,1.908203125,-0.050530645582411,0.9043055378521482,0.1368853217805311
ADAX,2023-07-09 10:25:00,0.0,34.799600657437,-96.66790617453093,1097.9401923055857,23.927474723503337,2.014973958333333,-0.0528755187988281,0.94784720800817,0.3619737859590755
ADAX,2023-07-09 10:30:00,0.25,34.7997079710979,-96.66776517034958,1097.9401923055857,27.368288753124595,1.7220052083333333,-0.0458407931857638,0.9400694376478592,0.7942628955313584
ADAX,2023-07-09 10:35:00,0.7599999999999998,34.79986315847869,-96.6675613791996,1097.9401923055857,27.080290470604837,1.6626157407407407,-0.0346796247694227,0.9454320939602676,0.8263275256526695
ADAX,2023-07-09 10:40:00,0.7599999999999998,34.79983919987774,-96.66759274603412,1097.9401923055857,27.52348517875556,1.5717592592592593,-0.029086430867513,0.948580245728846,1.0464579791969566
ADAX,2023-07-09 10:45:00,1.0099999999999998,34.799731886216826,-96.66773375021543,1097.9401923055857,29.29067489592716,1.1064814814814816,-0.0064562161763509,0.9469135806516366,1.5102554614044488
ADAX,2023-07-09 10:50:00,1.7699999999999996,34.7997796294906,-96.66767112314568,1097.9401923055857,32.53230653171147,1.1875,0.013263808356391,0.950611113011837,2.343700785775861
ADAX,2023-07-09 10:55:00,2.79,34.799624507332865,-96.6678748343462,1097.9401923055857,34.18141481587589,1.2954545454545454,0.098856078253852,0.9535858617587524,3.2471009660535115
ADAX,2023-07-09 11:00:00,4.82,34.79976765019012,-96.6676867399384,1097.9401923055857,34.02265354144054,1.2560763888888888,0.110932191212972,0.9565740778214402,3.250137331504918
ADAX,2023-07-09 11:05:00,5.58,34.79995860154421,-96.66743604511062,1097.9401923055857,34.00114105058796,1.4696180555555554,0.101353645324707,0.9621296355293856,3.6143953256129016
ADAX,2023-07-09 11:10:00,6.09,34.79978360084974,-96.66766590866484,1097.9401923055857,36.4909215841702,1.2000868055555556,0.1494092941284179,0.9856018589602576,5.423407063300268
ADAX,2023-07-09 11:15:00,8.12,34.79964837896975,-96.66784352081132,1097.9401923055857,37.052605139434014,1.1618923611111112,0.2185253567165798,0.984120378891627,6.162840244054716
ADAX,2023-07-09 11:20:00,9.9,34.799759714718846,-96.6676971955499,1097.9401923055857,37.1229083450605,1.133246527777778,0.2256060706244574,0.9857870464523634,6.325489976292918
ADAX,2023-07-09 11:25:00,10.41,34.79974382928227,-96.6677181067729,1097.9401923055857,37.37168024814053,1.0889756944444444,0.2398662567138672,0.9871759356723891,6.735241624148421
ADAX,2023-07-09 11:30:00,10.92,34.79963644315131,-96.66785916425384,1097.9401923055857,37.44749953468414,1.070746527777778,0.2440736028883192,0.9872222319245338,6.864417461514681
ADAX,2023-07-09 11:35:00,10.920000000000002,34.79982329994716,-96.66761362172404,1097.9401923055857,37.64144531109999,1.0846354166666667,0.2378823492262098,0.9875926019416914,7.241497937091105
ADAX,2023-07-09 11:40:00,11.68,34.79958872161855,-96.66792179132362,1097.9401923055857,37.855146570703255,1.0980902777777777,0.2415680885314941,0.9875926019416914,7.632664889819324
ADAX,2023-07-09 11:45:00,12.19,34.79983125715945,-96.6676032105289,1097.9401923055857,38.15651556479316,1.1145833333333333,0.2575316429138183,0.988287045723862,8.122708589130141
ADAX,2023-07-09 11:50:00,12.45,34.79997051562164,-96.66742045496773,1097.9401923055857,38.33766355642784,1.062934027777778,0.2638753785027398,0.9892129707667562,8.50869775908472
ADAX,2023-07-09 11:55:00,13.459999999999996,34.79968815778423,-96.66779119833744,1097.9401923055857,39.161010103099365,0.9926215277777778,0.2154654926723904,0.990370377070374,9.55095260789538
ADAX,2023-07-09 12:00:00,12.96,34.79976765019012,-96.6676867399384,1097.9401923055857,39.99530813056612,1.049045138888889,0.2545379532708062,0.9906944508353868,11.097260510804716
ADAX,2023-07-09 12:05:00,14.23,34.79974377855324,-96.66771805347328,1097.9401923055857,40.89311605856086,1.1597222222222223,0.3042739762200249,0.9923611183961232,12.961740395347071
ADAX,2023-07-09 12:10:00,16.259999999999998,34.79968811430219,-96.66779123387056,1097.9401923055857,40.503063328134026,1.2000868055555556,0.3055079248216417,0.9926851921611362,12.21145114236188
ADAX,2023-07-09 12:15:00,16.51,34.79997051562164,-96.6674204016681,1097.9401923055857,40.4095968976478,1.1979166666666667,0.2811321152581109,0.9931018584304384,12.034553279537768
ADAX,2023-07-09 12:20:00,16.0,34.799672228865624,-96.66781214509354,1097.9401923055857,40.49527299827189,1.1979166666666667,0.3004203902350532,0.9927314884132808,12.302504317891502
ADAX,2023-07-09 12:25:00,15.999999999999998,34.79950521437148,-96.66803158856932,1097.9401923055857,40.40063822716575,1.195746527777778,0.2962079842885335,0.9928703771697148,11.993500933332705
ADAX,2023-07-09 12:30:00,16.0,34.79961655736758,-96.66788523665808,1097.9401923055857,40.36430232554316,1.1861979166666667,0.2895256413353814,0.993194450934728,11.867424009647628
ADAX,2023-07-09 12:35:00,15.999999999999996,34.799660271306166,-96.66782779741932,1097.9401923055857,40.32475266309806,1.1384548611111112,0.2903337743547227,0.9936574134561752,11.744245870028172
ADAX,2023-07-09 12:40:00,15.750000000000004,34.79964038552243,-96.66785394977302,1097.9401923055857,40.218534659590105,1.086371527777778,0.2809504932827419,0.9940740797254776,11.419183889203811
ADAX,2023-07-09 12:45:00,15.240000000000002,34.80004215227332,-96.667326381114,1097.9401923055857,39.960136983338856,1.054253472222222,0.2475877337985568,0.994629634751214,10.740765773422282
ADAX,2023-07-09 12:50:00,14.48,34.79975172851852,-96.66770771334431,1097.9401923055857,39.48125716504914,0.9722222222222222,0.2271516852908664,0.994768523507648,9.604608144839256
ADAX,2023-07-09 12:55:00,12.450000000000005,34.799600657437,-96.66790617453093,1097.9401923055857,38.205358272624565,0.8420138888888888,0.1962630748748779,0.9948611160119376,7.558887637134003
ADAX,2023-07-09 13:00:00,11.170000000000002,34.79963642141029,-96.66785916425384,1097.9401923055857,36.75547816579346,0.8055555555555555,0.1361876328786214,0.9925000021855036,5.743079549885277
ADAX,2023-07-09 13:05:00,9.14,34.79972001562143,-96.66774946472414,1097.9401923055857,33.89109887422749,0.6206597222222222,0.0735387007395426,0.9930555572112402,3.5157843015193966
ADAX,2023-07-09 13:10:00,6.600000000000001,34.79962452907388,-96.66787470109712,1097.9401923055857,32.11039346380585,0.4383680555555555,0.0345262156592475,0.9939814822541342,2.4552124319275417
ADAX,2023-07-09 13:15:00,4.32,34.79966428614734,-96.66782260958831,1097.9401923055857,30.676403181468995,0.5230034722222222,0.0319307910071478,0.9938425934977,1.883257953465866
ADAX,2023-07-09 13:20:00,3.0500000000000007,34.799874985592055,-96.66754576240687,1097.9401923055857,28.95523364524828,0.5217013888888888,0.0291548305087619,0.9953240735663308,1.3981959295790674
ADAX,2023-07-09 13:25:00,2.5400000000000027,34.79967228684166,-96.66781210956044,1097.9401923055857,28.18031641975065,0.4605034722222221,0.0221255355411105,0.9951851848098968,1.1990631519950776
ADAX,2023-07-09 13:30:00,1.7800000000000011,34.79970402872679,-96.66777037594716,1097.9401923055857,27.07254001687888,0.3658854166666667,0.0295526981353759,0.995277777314186,0.9932803309387483
ADAX,2023-07-09 13:35:00,1.5300000000000011,34.79963644315131,-96.66785916425384,1097.9401923055857,24.94551451341099,0.3307291666666667,0.0297413931952582,0.993749998509884,0.684559207735549
ADAX,2023-07-09 13:40:00,1.269999999999996,34.79958477200042,-96.66792713017028,1097.9401923055857,23.09759899355166,0.31640625,0.020044830110338,0.99833332747221,0.4540269041017071
ADAX,2023-07-09 13:45:00,1.019999999999996,34.799875094297136,-96.66754573575707,1097.9401923055857,21.08420231696517,0.296875,-0.0006120999654134,0.9986363568089224,0.3193520829616323
ADAX,2023-07-09 13:50:00,0.759999999999998,34.7997079710979,-96.66776514369975,1097.9401923055857,20.40330189331437,0.2953125,-0.0062385400136311,0.9988333255052566,0.2670185711000756
ADAX,2023-07-09 13:55:00,0.759999999999998,34.799672228865624,-96.66781207402737,1097.9401923055857,20.835311403416096,0.3315972222222222,-0.012531836827596,0.9988888800144196,0.2700745387673165
ADAX,2023-07-09 14:00:00,0.509999999999998,34.79981545868695,-96.667624059569,1097.9401923055857,21.600366760991072,1.4045138888888888,-0.010185956954956,1.008518507083257,0.2663111217754685
ADAX,2023-07-09 14:05:00,0.509999999999998,34.799815371722886,-96.6676240862188,1097.9401923055857,21.600366760991072,1.62109375,0.0129042466481526,1.0097916536033154,0.2960268872557619
ADAX,2023-07-09 14:10:00,0.509999999999998,34.79964840071077,-96.66784341421206,1097.9401923055857,21.600366760991072,2.0,0.0055204232533772,1.0104761762278422,0.333223623987351
ADAX,2023-07-09 14:15:00,0.509999999999998,34.79994662224374,-96.6674517418528,1097.9401923055857,22.483751990223432,3.361607142857143,-0.0035134156545003,1.0185714066028595,0.319017113390534
ADAX,2023-07-09 14:20:00,0.509999999999998,34.799910771306365,-96.66749877877966,1097.9401923055857,23.67100612011482,3.8151041666666665,-0.0132667223612467,1.0208333084980648,0.3574557427699867
ADAX,2023-07-09 14:25:00,0.509999999999998,34.800101787883506,-96.6672481106017,1097.9401923055857,24.31444085023605,4.528125,-0.0158033370971679,1.0259999692440034,0.3021565291802401
ADAX,2023-07-09 14:30:00,0.509999999999998,34.79994666572577,-96.66745176850262,1097.9401923055857,20.727302020701597,4.871875,-0.0308246612548828,0.9933332979679108,0.1152543065483417
ADAX,2023-07-09 14:35:00,0.25,34.79995847109811,-96.6674361517099,1097.9401923055857,13.09343560189766,4.79375,-0.0502792199452718,0.9963333010673524,0.0671798575254296
ADAX,2023-07-09 14:40:00,0.0,34.79954097834477,-96.66798455164246,1097.9401923055857,17.209970835283368,4.66875,-0.0441350142161051,0.9813333094120026,0.1625589684246397
ADAX,2023-07-09 14:45:00,0.0,34.799576742318074,-96.66793754136542,1097.9401923055857,16.081808037394133,3.7604166666666665,-0.0084946950276692,0.9852777570486068,0.1437216635868162
ADAX,2023-07-09 14:50:00,0.0,34.79960070091903,-96.66790609458144,1097.9401923055857,16.081808037394133,3.7604166666666665,-0.0051922798156738,0.9852777570486068,0.1437216635868162
ADAX,2023-07-09 14:55:00,0.0,34.80001828063643,-96.66735769464889,1097.9401923055857,16.081808037394133,3.7604166666666665,-0.005191961924235,0.9852777570486068,0.1437216635868162
ADAX,2023-07-09 15:00:00,0.0,34.799791500085995,-96.66765537310388,1097.9401923055857,16.081808037394133,2.36875,0.0013898213704427,0.9719999849796296,0.1693331190099661
ADAX,2023-07-09 15:05:00,0.0,34.799791500085995,-96.66765537310388,1097.9401923055857,16.081808037394133,2.36875,0.0007919470469156,0.9719999849796296,0.1693331190099661
ADAX,2023-07-09 15:10:00,0.0,34.79980347938648,-96.66763978296098,1097.9401923055857,16.081808037394133,2.484375,-0.0263310273488362,0.901944433649381,0.143515560251225
ADAX,2023-07-09 15:15:00,,34.799552914163215,-96.66796888155012,,,,,,
ADAX,2023-07-09 15:20:00,,34.79969610050251,-96.66778073384266,,,,,,
ADAX,2023-07-09 15:25:00,,34.799946643984754,-96.66745171520296,,,,,,
ADAX,2023-07-09 15:30:00,,34.799672228865624,-96.66781207402737,,,,,,
ADAX,2023-07-09 15:35:00,,34.79970799283892,-96.66776514369975,,,,,,
ADAX,2023-07-09 15:40:00,,34.799409858270025,-96.66815697595794,,,,,,
ADAX,2023-07-09 16:25:00,0.0,34.79952904252633,-96.6680002217348,1097.9401923055857,7.0,10.40625,-0.0225170850753784,1.0266666263341904,0.0287134520380224
ADAX,2023-07-09 16:30:00,0.0,34.80005408809176,-96.66731073767149,1097.9401923055857,7.0,9.99375,-0.0212865273157755,0.996999967098236,0.0285909097372178
ADAX,2023-07-09 16:35:00,0.0,34.79964833548772,-96.66784346751167,1097.9401923055857,8.427459246922684,10.213541666666666,0.0123862028121948,0.9952777475118636,0.03271430082095
ADAX,2023-07-09 16:40:00,0.0,34.79933837380547,-96.66825104981166,1097.9401923055857,8.427459246922684,10.71875,0.0066845019658406,0.9871428310871124,0.0321744513888878
ADAX,2023-07-09 16:45:00,0.0,34.79981545868695,-96.667624059569,1097.9401923055857,7.874892290830989,10.833984375,0.0082679986953735,0.9772916436195374,0.0335349024059624
ADAX,2023-07-09 16:50:00,0.0,34.79964840071077,-96.66784341421206,1097.9401923055857,7.874892290830989,10.727430555555555,0.0075737237930297,0.948148124747806,0.0337271594722057
ADAX,2023-07-09 16:55:00,0.0,34.79973188621683,-96.66773375021543,1097.9401923055857,9.816356213831469,10.709375,0.0084767738978068,0.9341666460037232,0.0386790815285536
ADAX,2023-07-09 17:00:00,0.0,34.799815371722886,-96.6676240862188,1097.9401923055857,9.816356213831469,10.396875,0.0041335423787434,0.9228333115577698,0.0409786663005576
ADAX,2023-07-09 17:05:00,0.0,34.79992268538379,-96.6674831086873,1097.9401923055857,9.754901716531736,10.741477272727272,0.0091411272684733,0.9257575544443998,0.044056751035312
ADAX,2023-07-09 17:10:00,0.0,34.79938603011517,-96.66818831614265,1097.9401923055857,9.754901716531736,10.623579545454543,0.0151957670847574,0.9224242242899808,0.0438497272378771
ADAX,2023-07-09 17:15:00,,34.79962452907388,-96.66787470109712,,,,,,
ADAX,2023-07-09 17:20:00,,34.799612571514416,-96.66789047778876,,,,,,
ADAX,2023-07-09 17:25:00,,34.79950521437148,-96.66803161521916,,,,,,
ADAX,2023-07-09 17:30:00,,34.799755670889645,-96.6677024899802,,,,,,
ADAX,2023-07-09 17:35:00,,34.799910771306365,-96.66749877877966,,,,,,
ADAX,2023-07-09 17:40:00,,34.80001821541338,-96.66735777459832,,,,,,
ADAX,2023-07-09 17:45:00,,34.79974380029425,-96.66771805347328,,,,,,
ADAX,2023-07-09 17:50:00,0.0,34.79951719367195,-96.66801583852754,1097.9401923055857,10.457397073906304,8.865056818181818,-0.0610133409500122,0.9015151424841448,0.0330119250139065
ADAX,2023-07-09 17:55:00,0.0,34.79983919987774,-96.66759274603412,1097.9401923055857,8.25404866772504,9.417613636363637,-0.0646357933680216,0.9236363497647372,0.027769672616878
ADAX,2023-07-09 18:00:00,0.0,34.79966029304718,-96.66782785071898,1097.9401923055857,8.25404866772504,9.707386363636363,-0.0602926015853881,0.9357575665820728,0.0280698242696424
ADAX,2023-07-09 18:05:00,0.0,34.799672228865624,-96.66781207402737,1097.9401923055857,6.5,8.985795454545455,-0.0601881742477417,0.9109090837565336,0.0258413961096753
ADAX,2023-07-09 18:10:00,0.0,34.79948138621662,-96.66806295540384,1097.9401923055857,6.5,9.019886363636363,-0.1078982750574747,0.9069696935740384,0.0255663205289846
ADAX,2023-07-09 18:15:00,,34.79977958600857,-96.66767109649588,,,,,,
BYAR,2023-07-09 01:00:00,0.0,34.85122597481747,-97.0024054398608,905.956411341359,7.465758557804868,5.313802083333333,-0.1332284609476725,0.9262499858935674,0.0430787131459317
BYAR,2023-07-09 01:05:00,,34.85133912502026,-97.00210820383796,,,,,,
BYAR,2023-07-09 01:10:00,,34.851279816630814,-97.00226390629668,,,,,,
BYAR,2023-07-09 01:15:00,0.0,34.851382271358624,-97.00199501777442,905.956411341359,8.224593676183035,3.1041666666666665,-0.1353665192921956,0.9218055407206216,0.039041119100097
BYAR,2023-07-09 01:20:00,0.0,34.851344464835186,-97.00209411263432,905.956411341359,8.647513149536953,2.836647727272727,-0.1392331918080648,0.9204545319080352,0.0390239491514947
BYAR,2023-07-09 01:25:00,0.0,34.8512582830745,-97.00232052360688,905.956411341359,8.683621636297397,2.1171875,-0.0288800398508707,0.9146666496992112,0.0360434587660195
BYAR,2023-07-09 01:30:00,0.0,34.851371401587,-97.00202336527502,905.956411341359,8.909002154639515,2.111111111111111,-0.0291855335235595,0.9309259057044984,0.0331447658265616
BYAR,2023-07-09 01:35:00,0.0,34.851236717827895,-97.00237712149432,905.956411341359,9.9860818012504,1.65625,-0.0299646059672037,0.941458310931921,0.0322082156992956
BYAR,2023-07-09 01:40:00,0.0,34.851269057775234,-97.00229222466317,905.956411341359,6.114126071303585,1.5859375,-0.0448942184448242,0.9510416351258756,0.0182065312862053
